index,Classify_1,Classify_2,ko,en
8952245472,기초과학,생명과학,비가 오기 전에 먼지와 함께 벽면에 붙은 세균들은 물기를 타고 아래로 흘러내리다가 표면 바로 아래에 이르러서야 자리를 잡고 번식하기 시작한다.,Bacteria that have adhered to the wall with dust before a rain would run down the wall with water and only begin to reproduce after reaching just below the surface.
8952245472,기초과학,생명과학,인공적인 부식 실험에서도 이들 미생물들은 일년 동안 60×11×7cm 크기의 콘크리트 덩이의 원래 표면을 깡그리 부식시키고 65% 농도의 질산 14㎖를 만들 정도로 부식 능력이 강했다.,The microbes were highly corrosive even during an artificial corrosion experiment where they could corrode the original surface of a concrete block of 60 × 11 × 7 cm and produce 14 ml of 65% nitric acid in a year.
8952245472,기초과학,생명과학,"질산은 콘크리트 성분과 결합하여 질산칼슘을 만드는데, 이 세균은 질산에 대해서도 강한 저항력을 나타내었다.",Nitric acid combines with concrete components to make calcium nitrate. The bacterium also showed strong resistance towards nitrate.
8952245472,기초과학,생명과학,우리가 아는 바로는 질소 고정 세균이 분명히 공중 질소를 고정하여 식물에게 유익한 영양분을 제공해주는 것 이외에도 자연에서 질소 순환에 큰 역할을 하고 있다.,Nitrogen-fixing bacteria obviously play a major role in the nitrogen cycle in nature besides offering beneficial nutrients to plants through nitrogen fixation so far as we know.
8952245472,기초과학,생명과학,이렇게 유익한 세균이 흙 속에서만 사는 것이 아니라 콘크리트 건물을 부식시키는 원인이라는 사실은 우리로 하여금 무척 혼란스럽게 만든다.,The fact that beneficial bacteria do not only live in soil but are also the cause of corrosion in concrete buildings greatly confuses us.
8952245472,기초과학,생명과학,자연에서뿐만 아니라 우리 생활 속에서 우리와 함께 살고 있는 여러 종류의 미생물들은 정말 알게 모르게 놀랍고도 새로운 사실들을 이야기해주고 있다.,Various types of microbes that live alongside us not only in nature but also in our lives are unknowingly telling us surprising and new facts.
8952245472,기초과학,생명과학,아무리 생각해 보아도 미생물들은 그야말로 익살꾼이고 장난꾸러기이며 또한 말썽꾸러기라고 할 수밖에 없는 듯하다.,"It appears that microbes can only be called jokers, pranksters, and troublemakers by any measure."
1000013423,기초과학,생명과학,이를 줄이는 알약을 초파리에게 먹였더니 잠이 조각나지 않고 밤새 숙면을 취했다.,"When given a pill to reduce it to a drosophila, it slept through the night."
1000013423,기초과학,생명과학,현대판 ‘진시황의 불로초’를 수면 연구에서 발견한 셈이다.,The modern version of the herb of eternal youth Qin Shi Huang desired was discovered in sleep research.
1000013423,기초과학,생명과학,일류 골프선수는 타석에 올라 ‘후다닥’ 공을 쳐 버리지 않는다.,First-class golfers don't hastily hit the ball.
1000013423,기초과학,생명과학,목표를 흘끗 쳐다보고 고개를 한 번 흔드는 등 나름 ‘의식’을 하나하나 치른 뒤 스윙을 한다.,"He swings after performing his own rituals one by one, such as glancing at the target or shaking his head once."
1000013423,기초과학,생명과학,"프랑스의 계몽주의 철학자 볼테르는 저서인 『인간론』에서 “신은 여러 가지 근심의 보상으로, 우리에게 희망과 수면을 줬다”고 말했다.","Voltaire, the French philosopher of the Enlightenment, said, 'God has given us hope and sleep as a reward for our many worries', in his book, On Man."
1000013423,기초과학,생명과학,"예전 방식대로 사는 것, 즉 낮에 움직이고 밤에 숙면하는 ‘주동야숙’이 건강 장수의 지름길이다.","Living the conventional way, moving during the day and sleeping through at night, is a shortcut to longevity and health."
1000013423,기초과학,생명과학,30년 동안 그를 괴롭힌 악마는 다름 아닌 ‘알코올’이었다.,The devil that tormented him for 30 years was alcohol.
1000013423,기초과학,생명과학,‘알코올 중독자’라고 하면 떠오르는 모습은 소주병을 끼고 살거나 취해서 길거리에서 잠든 술주정뱅이다.,The word alcoholic reminds us of a drunkard who lives with a bottle of soju or falls asleep on the street.
1000013423,기초과학,생명과학,도파민·세로토닌의 분비를 늘려서 연애할 때처럼 공연히 ‘흥얼흥얼’ 콧노래가 나오게 한다.,It increases the secretion of dopamine and serotonin to make a humming song like in a romantic relationship.
1000013423,기초과학,생명과학,하늘이 돈짝만 해지고 귀갓길에 뜬금없이 장미 열 송이를 사가 돈 낭비했다며 집사람에게 ‘구박’을 받기도 한다.,"Being fearless, I was scolded by my wife for wasting money by getting her a dozen roses out of the blue on the way home."
1000013423,기초과학,생명과학,글루타메이트·가바같은 신경전달물질의 정교한 밸런스가 깨져 두뇌가 일을 못하도록 방해한다.,"It disrupts the delicate balance of neurotransmitters such as glutamate and GABA, preventing the brain from working."
1000013423,기초과학,생명과학,술이 ‘술술’ 넘어가서 혈중 농도가 0.2%를 넘어서면 알코올이 우리 몸의 통제실 스위치를 내려버려 뇌가 마취된다.,"When the alcohol blood concentration exceeds 0.2%, it switches off the control system in our body and anesthetizes the brain."
1000013423,기초과학,생명과학,술을 보신의 단계에 머물도록 하는 것이 현명하다.,It is wise to let alcohol stay in the self-protection phase.
1000013423,기초과학,생명과학,"살인의 42%, 교통사고의 30%, 응급 입원환자의 11%가 술이 원인이었다.","42% of homicides, 30% of traffic accidents, and 11% of emergency hospitalizations resulted from alcohol abuse."
1000013423,기초과학,생명과학,"마시면 슬픈 기분이 금방 사라지는 ‘보상’이 반복되면 뇌의 ‘보상심리’회로, 즉 중독회로가 점점 튼튼해진다.","If the reward, which quickly removes sadness when you drink, is repeated, the brain's reward psychology circuit, in other words, the addiction circuit, becomes stronger."
1000013423,기초과학,생명과학,"골초로 유명한 영국의 처칠이나 중국의 마오쩌둥도 91세, 83세까지 장수했다는 기록을 보물단지처럼 갖고 다니던 애연가의 표정이 꽤나 심각하다.","The facial expression of the smoker, who carried the record that Churchill of England and Mao Zedong of China, famous heavy smokers, lived to the age of 91 and 83 like a treasure, seems quite serious."
1000013423,기초과학,생명과학,그런 아들이 고등학생이 되자 보란 듯이 담배를 시작했으니 “애비가 담배를 피워서 그런가” 걱정이 돼 흡연의 유전 여부를 물어본 것이다.,"When such a son became a high school student, he started smoking. So the father questioned if smoking is hereditary or not, being worried."
1000013423,기초과학,생명과학,전자담배에서 새 발암 물질 생성돼 마오쩌둥은 “담배를 피우면 머리가 맑아지고 정신이 집중돼 일에 몰두할 수 있고 또 내뿜는 담배연기를 보면 마음이 가라앉고 평화로워진다”고 했다.,E-cigarettes Create New Carcinogens. Mao Zedong said. 'Smoking clears my head and keeps me focused. It helps me to concentrate at work. Seeing the smoke I exhale calms my mind and puts me at peace'.
1000013423,기초과학,생명과학,인디언들의 ‘감사의 담배연기’가 이제는 ‘죽음의 연기’가 돼 성인·청소년의 건강을 위협하고 있다.,"Indians' grateful cigarette smoke is now death smoke, threatening the health of adults and teenagers."
1000013423,기초과학,생명과학,2013년 ‘미국 임상종양학지’에 실린 삼성서울병원의 연구결과에 따르면 국내 폐암환자의 96%에서 유전자 변형이 확인됐다.,The genetic mutation was confirmed in 96% of lung cancer patients in Korea according to the research of Samsung Seoul Hospital published in the American Journal of Clinical Oncology in 2013.
1000013423,기초과학,생명과학,생활하다가 ‘이상한 세포’가 한둘 생기더라도 암 발생억제 유전자가 없애줬는데 담배연기는 이곳을 집중적으로 망가뜨려 암을 발생시킨다.,"Even if one or two weird cells are created, the cancer-inhibiting genes eliminate them, but cigarette smoke intensively destroys these genes and causes cancer."
1000013423,기초과학,생명과학,2014년 ‘국제 청소년건강학회지’에 의하면 한국 청소년 7만 명을 조사한 결과 전자담배가 흡연율을 낮추지 못했다.,"According to the International Journal of Youth Health from 2014, a survey of 70,000 Korean adolescents revealed that e-cigarettes did not lower the smoking rate."
1000013423,기초과학,생명과학,전자담배 증기를 항생제에 잘 견디는 세균에 쬐였더니 세균들의 항생제에 대한 내성耐性이 더 강해졌다.,"When e-cigarette vapors were fumed to antibiotic-resistant bacteria, the bacteria's resistance to antibiotics became stronger."
1000013423,기초과학,생명과학,당초 전자담배가 금연을 도울 것으로 기대한 것은 니코틴만 몸에 공급하면 중독성이 다소 적을 것으로 판단해서였다.,"Initially, it was expected that e-cigarettes would help to quit smoking because it was considered that if only nicotine was provided to the body, it would be somewhat less addictive."
1000013423,기초과학,생명과학,한국·미국 청소년 모두 담배를 줄이거나 끊기는 커녕 전자담배로 인해 오히려 담배와 친숙해지는 것으로 나타났다.,"Rather than reducing or quitting smoking, both Korean and American teenagers seemed to become more addicted to cigarettes through e-cigarettes."
1000013423,기초과학,생명과학,이어 니코틴은 신경세포의 니코틴 수용체에 찰싹 달라붙어 도파민을 분비하게 만든다.,"The nicotine then clings to the nicotine receptor on the nerve cell, causing to release dopamine."
1000013423,기초과학,생명과학,"비틀린 수용체에 니코틴이 붙지 않으면 금단현상, 즉 마음이 불안해지고 심장이 쿵쿵거리고 머리가 아파 온다.","When nicotine does not attach to the twisted receptors, withdrawal symptoms begin: restless mind, pounding heart, and headache."
1000013423,기초과학,생명과학,약효 강력한 금연약은 ‘자살’ 부작용 흡연 초짜인 경우는 수용체가 정상 모양이어서 별 문제가 없다.,Strong Smoking Cessation Drug Has a Suicidal Side Effect. Beginning smokers have no issues because the receptor has a normal shape.
1000013423,기초과학,생명과학,새해의 금연결심이 대개 작심삼일作心三日로 끝나는 것은 금연 후 48시간이 금단증상의 피크이기 때문이다.,The New Year's resolution to quit smoking usually ends within three days because withdrawal symptoms peak after 48 hours of smoking.
1000013423,기초과학,생명과학,강력한 금연약인 ‘챔픽스’의 사용설명서에 표시된 부작용이 ‘자살’이다.,"The side effect indicated in the user's manual of Champix, a powerful smoking cessation drug, is suicide."
1000013423,기초과학,생명과학,한국은 니코틴 중독으로 인해 성인남자의 반이 담배를 피워 경제협력개발기구OECD 내 ‘흡연챔피언’이라는 불명예를 고수하고 있다.,"In Korea, half of the adult males smoke due to nicotine addiction, maintaining the disgrace of being a smoking champion in the Organization for Economic Cooperation and Development (OECD)."
1000013423,기초과학,생명과학,댄스는 두뇌와 근육이 척척 맞아야 ‘휙’하고 몸을 돌릴 수 있어서 두뇌도 건강해야 한다.,"In dance, the brain and muscles must coordinate well for the body to turn and swish, so the brain must also be healthy."
1000013423,기초과학,생명과학,"미국 UCLA 의대 연구팀은 올해 ‘미국 의학잡지’에 체중이 아닌, 근육량이 수명을 결정한다고 발표했다.","A research team from the UCLA School of Medicine in the US announced in the American Medical Journal this year that muscle mass, not weight, determines lifespan."
1000013423,기초과학,생명과학,실제로 체질량지수가 정상 체중 범위라고 분류된 미국 성인의 24%가 대사 건강상 문제가 있었다.,"In fact, 24% of U.S. adults with a body mass index classified as within the normal weight range had metabolic health problems."
1000013423,기초과학,생명과학,‘체중이 정상 범위이니까 건강하다’고 말할 수 없다.,You can't say ‘I'm healthy because my weight is in the normal range’.
1000013423,기초과학,생명과학,"한 유형은 체중은 적게 나가지만 내장지방은 많은, 소위 ‘마른 비만’인 사람들이다.",One type is people who weigh less but have a lot of visceral fat are the so-called ‘skinny fat’.
1000013423,기초과학,생명과학,이와는 반대로 체중으론 ‘과체중’이지만 근육이 충분히 있는 사람은 실제로 오래 산다.,"Conversely, people who are overweight but have enough muscles live longer."
1000013423,기초과학,생명과학,일본 정형학회 자료에 따르면 일본 노인의 사망 원인 중 암·노환에 이어 3위가 골절일 만큼 골절은 ‘대단히’ 위험한 사고다.,"According to data from the Japanese Orthopaedic Association, fractures are a very dangerous accident, as fractures are the third most common cause of death in Japan after cancer and old age."
1000013423,기초과학,생명과학,"우선 몸의 중심부인 허리와 다리를 지탱해 주는 허벅지 근육 같은 큰 근육, 소위 ‘코어 근육’을 튼튼하게 유지해야 한다.","First, it is necessary to keep strong core muscles, large muscles such as the lower back, which is the center of the body, and the thigh muscles that support the legs."
1000013423,기초과학,생명과학,"순간적인 힘을 내는 근육, 소위 ‘속근’을 생기게 하는 데는 오래 걷기 같은 낮은 강도의 운동보다 무거운 역기를 잠깐씩 올렸다 내리는 고강도 근육운동이 더 효과적이란 말이다.","High-intensity muscle exercise that raises and lowers a heavyweight momentarily is more effective than low-intensity exercise such as long walking in generating instantaneous force, so-called fast muscle."
1000013423,기초과학,생명과학,먹을 것이 줄어든 비상 상황에서 몸은 ‘보통예금’에 해당하는 근육의 에너지를 먼저 쓰고 ‘정기예금’인 지방 에너지는 나중에 사용한다.,"In an emergency when food is scarce, the body uses the muscle energy corresponding to the regular deposit first and then uses the term deposit fat energy later."
1000013423,기초과학,생명과학,우리 몸은 원래 몸무게로 돌아가려는 경향이 강해 몸이 눈치 못 채게 매일 조금씩 음식량을 줄이고 운동으로 근육을 키워놓아야 ‘요요’없이 성공적으로 뱃살을 줄일 수 있다.,"Our body tends to return to its original weight, so we need to gradually reduce food intake every day and build muscles through exercise so that the body does not notice it, to reduce belly fat without a yo-yo successfully."
1000013423,기초과학,생명과학,당뇨병은 ‘나쁜 콜레스테롤’인 LDL 콜레스테롤의 혈중 농도를 더 높여서 이미 과잉 칼로리로 인해 높아진 혈중 콜레스테롤 수치를 더 높인다.,"Diabetes raises blood levels of LDL cholesterol, which is considered the bad cholesterol, resulting in higher blood cholesterol levels already high due to excess calories."
1000013423,기초과학,생명과학,고혈압과 고지혈증은 ‘죽음의 4중주’의 ‘피날레 펀치’를 날린다.,Hypertension and hyperlipidemia blow the finale punch of the Death Quartet.
1000013423,기초과학,생명과학,지방을 운동 없이 줄일 수 있는 방법을 미국 하버드대학 의대 연구진이 발견해 2014년 유명 과학 잡지인 ‘세포 대사’에 발표했다.,"In 2014, Harvard University Medical School researchers discovered a way to lose fat without exercise and published it in Cell Metabolism, a famous scientific journal."
1000013423,기초과학,생명과학,운동하는 근육세포가 지방세포에 ‘스스로 타 버려!’라고 명령하는 신호물질이다.,"The exercising muscle cells are a signal substance that commands the fat cells, ‘Burn yourself!’."
1000013423,기초과학,생명과학,스스로 태울 수 있는 ‘보일러’인 미토콘드리아를 많이 가진 지방은 갈색이고 ‘보일러’가 별로 없는 백색 지방은 단순 저장 창고다.,"Fat with many mitochondria, a self-burning boiler, is brown, and white fat with few boilers is a simple storage tank."
1000013423,기초과학,생명과학,하버드대 의대팀이 발견한 물질은 백색 지방을 갈색 지방으로 바꾸어 스스로 타 버리는 ‘지방 소각용 알약’인 셈이다.,The substance discovered by a team at Harvard Medical School is a fat-burning pill that burns itself by turning white fat into brown fat.
1000013423,기초과학,생명과학,이 알약은 간에서 지방산도 분해시켜 온몸에서 지방을 싹쓸이 청소한다.,This pill also breaks down fatty acids in the liver and sweeps away the fat from the body.
1000013423,기초과학,생명과학,이 물질이 혈액 내에 많은 사람일수록 혈당·인슐린저항성·콜레스테롤이 적은 ‘건강한’ 상태였다.,"The more of this substance is in the blood, the less blood sugar, insulin resistance, and cholesterol labeling this person a healthy person."
1000013423,기초과학,생명과학,이 결과대로라면 고통스럽게 운동을 해서 뱃살의 지방을 빼지 않아도 ‘지방 청소 알약’ 한 알만 먹으면 지방을 줄이고 뱃살이 금방 줄 수 있다.,"According to these results, one pill can reduce fat without painful exercise to lose belly fat."
1000013423,기초과학,생명과학,마지막 날까지 병으로 앓지 않고 살았으니 이보다 더 ‘행복한 죽음’은 없는 셈이다.,There can’t be a happier death than this since this person lived without diseases until the last day.
1000013423,기초과학,생명과학,이제 80세 노인도 동네 노인정에선 ‘동생’ 취급을 받을 만큼 평균수명이 늘어났다.,The average life expectancy has increased enough for an 80-year-old to be treated as young in the local senior center.
1000013423,기초과학,생명과학,"50년 전 한국인의 평균 수명은 52세, 지금은 78세로 50%나 연장됐다.","The average life expectancy of Koreans 50 years ago was 52 years, and now it is 78 years, extending by 50%."
1000013423,기초과학,생명과학,‘아니오’에 돈을 건 미국 일리노이대학 스튜어트 올산스키 교수는 “인간은 늙어서 죽도록 프로그램돼 있다”며 “최대한 오래 살려고 노력해봐야 기껏 3년 정도 늘릴 뿐이지 현재의 120세 장벽을 넘을 수 없다”고 주장했다.,"Stuart Olshanski, a professor at the University of Illinois in the U.S., who bet 'no', said, 'Humans are programmed to die of old age. Despite your efforts to live longer, you can live only about three years longer at most, unable to overcome the current 120-year-old barrier'."
1000013423,기초과학,생명과학,최근 신이 ‘예’에 화답하는 연구결과들이 속속 발표되고 있다.,"Recently, research results in which God answers 'yes' are being published one after another."
1000013423,기초과학,생명과학,"‘예’측에 힘을 실어준 연구들을 요약하면, 세포의 ‘보일러’ 연료를 줄이고 세포 내 통신을 원활하게 작동시키는 것이 장수의 열쇠다.","To summarize the studies that have backs the 'yes' side, reducing fuel in the boiler of cells and smooth operation of intracellular communication is the key to longevity."
1000013423,기초과학,생명과학,‘보일러’의 연소 속도를 줄이는 것이 장수 지름길이다.,Reducing the combustion rate of the boiler is the shortcut to longevity.
1000013423,기초과학,생명과학,2013년 5월 세계 권위의 과학 학술지 ‘네이처’엔 세포의 미토콘드리아에서 장수유전자를 찾아냈다는 스웨덴 학자들의 연구논문이 실렸다.,"A research paper by Swedish scientists was published in the world's prestigious scientific journal Nature, in May 2013. It claimed that they found the longevity gene in the mitochondria of cells."
1000013423,기초과학,생명과학,미토콘드리아는 신체의 연료인 포도당을 태워서 에너지를 만드는 세포 내 ‘보일러’다.,"Mitochondria are the boilers within cells that burn the body's fuel, glucose, to create energy."
1000013423,기초과학,생명과학,이 ‘보일러’의 연소 속도를 줄이는 것이 장수의 첫째 방법이다.,Reducing the combustion rate of this boiler is the first way to longevity.
1000013423,기초과학,생명과학,연구팀은 포도 껍질과 씨앗에 많이 함유된 항抗산화 성분인 레스베라트롤을 사용해서 ‘보일러’의 연소 속도를 낮춰봤다.,"The research team lowered the boiler's combustion rate by using resveratrol, an antioxidant in grape skins and seeds."
1000013423,기초과학,생명과학,스웨덴 연구진은 365~900일의 다양한 수명을 가진 실험용 쥐들의 유전자 정보를 정밀 조사했다.,Swedish researchers have scrutinized the genetic information of laboratory mice with lifespans ranging from 365 to 900 days.
1000013423,기초과학,생명과학,다른 하나는 먹거리가 부족한 위기 상황임을 감지한 세포들이 ‘보일러’의 효율을 최대로 높이기 위해 온갖 방법을 동원한다.,"On the other hand, cells that sense a food shortage do everything to maximize the efficiency of the boiler."
1000013423,기초과학,생명과학,"이 연구의 흥미로운 점은 에너지를 줄이는 ‘자극’은 어릴 때 받아야 효과적이지, 성인이 돼서는 ‘약발’이 떨어진다는 것이다.","Interestingly, energy-reducing stimulation is more effective when it is received at a young age rather than at an adult."
1000013423,기초과학,생명과학,과다한 인슐린이 세포 쓰레기 양산 2013년 유명학술지인 ‘국립과학회지PNAS’와 ‘플로스PLoS’엔 인슐린이 제대로 일해야만 세포 내에 쓰레기가 쌓이지 않아 장수하게 된다는 연구결과들이 발표됐다.,"Excessive Insulin Produces Cellular Wastes. In 2013, the famous scientific journals PNAS and PLoS published research results showing that waste does not accumulate in cells only when insulin works properly, leading to longevity."
1000013423,기초과학,생명과학,"연료, 즉 음식이 좋아야 쓰레기가 덜 생겨 ‘씽씽’ 돌아간다.","When fuel, in other words, food, is good, it produces less waste and works properly."
1000013423,기초과학,생명과학,‘혈당을 낮추는 호르몬’인 인슐린을 늘 많이 필요로 한다.,"You always need a lot of insulin, the hormone that lowers blood sugar."
1000013423,기초과학,생명과학,포도당 등 단순당이 많은 식사를 한 쥐의 수명이 20%나 짧다는 연구결과는 당을 급히 높이는 식사가 단명의 주범임을 시사한다.,"A study found that mice on a diet high in simple sugars, such as glucose, had a 20% shorter lifespan, suggesting that a diet high in sugar is the main culprit."
1000013423,기초과학,생명과학,과잉의 인슐린에 의한 세포의 통신 불통이 생기는 곳은 ‘보일러’인 미토콘드리아뿐만 아니라 뇌·근육까지 포함된다.,"The ‘boiler’, mitochondria, is not the only place where the intercellular communication disruption caused by excessive insulin occurs; it happens in the brain and muscles as well."
1000013423,기초과학,생명과학,식사를 적게 하면 낮아진 인슐린이 뇌에 신호를 보내서 세포 내의 ‘청소’유전자를 깨운다.,"When you eat less, the lowered insulin level signals your brain to wake up a cleaning gene in your cells."
1000013423,기초과학,생명과학,이 ‘청소’유전자들은 근육의 쓰레기를 없애고 근육을 회춘시켜 수명을 늘린다.,"These cleaning genes remove muscle waste and rejuvenate the muscles, increasing the lifespan."
1000013423,기초과학,생명과학,치매의 일종인 알츠하이머병도 뇌 세포에 ‘베타 아밀로이드’라는 비정상 쓰레기가 쌓여서 생긴다.,"Alzheimer's disease, a type of dementia, is also caused by the buildup of abnormal wastes called beta-amyloid in brain cells."
1000013423,기초과학,생명과학,이처럼 장수유전자는 하나가 아니라 두 개가 합쳐진 ‘세트'라야 더 강력한 장수 효과를 발휘한다.,"As such, the longevity gene exhibits a more substantial longevity effect when it is in a set of two genes, not one."
1000013423,기초과학,생명과학,한국보건사회연구원의 자료에 따르면 서울 시민의 평균수명은 80.4세인데 아프지 않고 사는 ‘건강수명’은 73.9세다.,"According to data from the Korea Institute for Health and Social Affairs, the average lifespan of Seoul citizens is 80.4 years, but the ‘healthy lifespan’ of living without illness is 73.9 years."
1000013423,기초과학,생명과학,오래 사는 것도 중요하지만 잘 사는 것이 더 의미가 있다는 것이 수명의 상대성 이론이다.,"The theory of relativity of longevity is that living a long life is important, but living well is more meaningful."
1000013423,기초과학,생명과학,"진정한 장수란 150살이라는 수명의 길이가 아니고 무엇을, 누구와, 어떻게 했는가 하는 수명의 깊이일 것이다.","True longevity is not the length of life for 150 years but the depth of life in what, with whom, and how."
1000013423,기초과학,생명과학,"비만·우울증까지 잡는, 참 기특한 배 속 유익균! 장내 미생물 얼마 전에 대장 내시경 검사를 했다.",Beneficial bacteria in the stomach that catches obesity and depression! Intestinal Microorganisms. I recently had a colonoscopy.
1000013423,기초과학,생명과학,"스크린을 보면서 내 대장에 있는 장내 미생물들은 설사나 일으키는 적군은 아닌지, 아니면 아무거나 먹어도 비교적 살이 안 찌는 나의 ‘날렵한’ 몸매를 지키는 숨은 아군인지 궁금했다.","Looking at the screen, I wondered if the intestinal microbes in my large intestine were the enemy that caused diarrhea or if they were the secret ally of my sleek body, which helped me keep my current weight even if I ate anything."
1000013423,기초과학,생명과학,"2013년 3월, 유명 과학저널인 ‘사이언스’에는 출렁이는 뱃살이 걱정되는 사람에게 귀가 번쩍 뜨일 만한 소식이 실렸다.","In March 2013, the famous scientific journal Science published an article that could open the ears of those concerned about their chubby belly."
1000013423,기초과학,생명과학,이제 병원에 가면 의사가 혈액형처럼 ‘당신의 장내 미생물은 무슨 형이냐’고 물을 날도 멀지 않았다.,"It won't be long before the doctor asks you, 'What is your type of intestinal microorganism?' like your blood type."
1000013423,기초과학,생명과학,"2012년, 과학 잡지인 ‘네이처’에 의하면 ‘지방 생성’ 미생물, 즉 대장으로 들어오는 음식물에서 에너지를 뽑아내 지방으로 만드는 미생물의 종류가 많을수록 그 사람의 허리 둘레는 늘어나는 비만 증세가 나타났다.","In 2012, according to a scientific journal, Nature, the more types of fat-producing microorganisms that extract energy from food entering the large intestine and turn it into fat, people showed symptoms of obesity like waist size being increased."
1000013423,기초과학,생명과학,‘지방 생성’ 미생물이 장 점막에 있는 세포의 문을 두드려 인체에 신호를 보낸다.,Adipose-producing microbes send signals to the body by knocking on the door of cells in the intestinal mucosa.
1000013423,기초과학,생명과학,나중에 먹을 게 떨어져 배고픈 때를 대비하는 것이 ‘생물’의 생존전략이다.,The survival strategy of all living things is to prepare for when you run out of food and become hungry.
1000013423,기초과학,생명과학,이런 대사 질환 외에도 2012년 ‘사이언스’ 잡지에는 장내 미생물들이 인체면역에 중요하다는 사실이 실렸다.,"In addition to these metabolic diseases, the 2012 Science magazine published an article that intestinal microorganisms are essential for human immunity."
1000013423,기초과학,생명과학,내 배 속의 ‘그놈들’이 없으면 속이 편할 줄 알았는데 오히려 내 몸의 면역력만 떨어진다니 ‘그놈들’이 귀중한 줄 알고 자식처럼 키워야겠다.,"I thought I would feel better without these guys in my stomach, but my body's immunity only goes down. I will take good care of them like my own children."
1000013423,기초과학,생명과학,2013년 뉴로사이언스 저널에는 걱정이나 우울증에 장내 미생물들이 영향을 준다는 보고가 있었다.,"In 2013, Neuroscience Journal reported that intestinal microorganisms influence anxiety and depression."
1000013423,기초과학,생명과학,"이렇듯 대사질환, 면역 그리고 정신건강에까지 내 배 속의 ‘그놈들’이 중요한 일을 하고 있다.","These guys in my stomach are carrying out important missions for my metabolism, immunity, and even my mental health."
1000013423,기초과학,생명과학,연구자들이 발견한 공통 요소 중 하나는 ‘소식’이다.,One of the common factors the researchers discovered is eating little.
1000013423,기초과학,생명과학,"이때 엔진 내부를 교체해주면, 소위 ‘보링’을 하면 자동차의 겉모습은 구닥다리지만 엔진은 청년의 엔진처럼 돌아간다.","After an automobile engine boring, the engine's performance will improve regardless of how old the car looks."
1000013423,기초과학,생명과학,그 직접적인 이유는 연소를 빨리 시키는 중요한 효소가 40%나 증가하기 때문이다.,A 40% increase in an important enzyme that speeds up combustion is the direct reason.
1000013423,기초과학,생명과학,활성산소는 이름만큼 우리 몸에 ‘활성’을 주지는 않는다.,Reactive oxygen does not make our bodies active.
1000013423,기초과학,생명과학,‘소식’은 비단 사람뿐 아닌 자동차에서도 필요한 것이다.,Eating less is necessary not only for people but also for automobiles.
1000013423,기초과학,생명과학,적은 양의 식사를 할 경우 수명뿐만 아니라 생체 나이에 해당하는 세포 내의 ‘텔로미어’ 길이도 늘어난다.,"If we reduce our food intake, the length of telomeres inside cells, our biological age, increases, not to mention increased lifespan."
1000013423,기초과학,생명과학,집에서 가사로 바쁜 주부의 텔로미어는 파출부를 쓰며 소파를 지키는 비활동적 ‘사모님’보다 텔로미어가 길어 장수할 확률이 높은 것이다.,"As the telomeres of busy homemakers with chores are longer than those of couch potato ladies with housemaids, the former are more likely to live longer."
1000013423,기초과학,생명과학,1932년 영국의 소설가 헉슬리는 멋진 신세계에서 ‘소마’라는 알약 하나로 모든 영양분을 공급하고 노화를 방지하는 세상을 신랄하게 풍자했다.,"In 1932, British novelist Huxley, in Brave New World, bitterly satirizes a world in which one pill called soma provides all nutrients and prevents aging."
1000013423,기초과학,생명과학,그는 과학 만능의 시대를 경고하고 인간 의지의 중요함을 ‘멋진 신세계’라는 역설적인 제목으로 표현했다.,He warned the age of science being jack of all trades and expressed the importance of human will under the paradoxical title of Brave New World.
1000013423,기초과학,생명과학,건강장수를 위해 장수촌에서 배워야 할 많은 것 중 ‘적은 양의 식사’는 그야말로 한 부분일 뿐이다.,"Of the many things we can learn from villages of longevities on how to live a healthy and long life, eating little is just one of them."
1000013423,기초과학,생명과학,"생활 속 장수 열쇠, 과학자들이 꼽은 건 ‘손주 돌보기’ 노년의 엔돌핀 하루 종일 손자를 보느라 지친 시어머니가 어느 날 꾀를 냈다.","The Key to Longevity, Scientists Suggest Caring for Grandchildren. Endorphins for the Old Aged. Tired of looking after her grandson all day, a grandma came up with a scheme one day."
1000013423,기초과학,생명과학,최근 과학자들이 내린 결론은 손주를 봐주는 것이 손주와 할머니 모두에게 유익한 최고의 윈윈 전략이란 것이다.,Scientists have recently concluded that caring for grandchildren is the best win-win strategy for both grandchildren and grandmothers.
1000013423,기초과학,생명과학,과학자들은 ‘손주 돌봄’이 인간이 다른 동물보다 훨씬 발달된 지능을 갖는 등 진화할 수 있었던 원인이고 미래 인간 장수의 열쇠라고 말한다.,"Scientists say caring for grandchildren was the cause of human evolution, like having far more advanced intelligence than other animals, and it will be the key to future human longevity."
1000013423,기초과학,생명과학,손자가 할머니의 생명을 살린 ‘최고의 치료제’였던 셈이다.,The grandson was the best remedy that saved the grandmother's life.
1000013423,기초과학,생명과학,웃음이 머리 앞부분의 ‘전두엽 피질’ 부위를 자극해 통증 완화 효과가 있는 호르몬인 엔도르핀을 생산한다는 사실은 이미 확인됐다.,"It has already been confirmed that laughter stimulates the frontal cortex in the front head to produce endorphins, a pain-relieving hormone."
